Metadata_sample_name,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_MaxFeretDiameter,AreaShape_FilledArea,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_MeanIntensity_LMX,Intensity_MeanIntensity_TH,Intensity_MaxIntensity_LMX,Intensity_MaxIntensity_TH,Intensity_MinIntensity_LMX,Intensity_MinIntensity_TH,Location_Center_X,Location_Center_Y,CellName,cell_type
S1,1,1208,1519,1245,0.781789165792158,39.2182785195893,1,0.795260039499671,49.6487663492257,49.7668439638569,31.0317602979317,-0.0168791178928621,133.982756057297,0.970281124497992,0.29703528,0.046847943,0.572549045085907,0.334951460361481,0.141176477074623,0.00485436897724867,342.585264900662,259.531456953642,S1-LMX-1,LMX+
S1,2,914,1280,946,0.796834391293969,34.1136474726456,1,0.7140625,44.7772263544762,43.9186353710105,26.5355418280341,-0.515074350312344,115.982756057297,0.966173361522199,0.2673343,0.14008619,0.431372553110123,0.601941764354706,0.0431372560560703,0.014563106931746,305.266958424508,237.384026258206,S1-LMX-2,LMX+
S1,3,1431,1798,1477,0.852139795265953,42.684959745981,1,0.795884315906563,58.5491246732178,59.3279723574414,31.0471713783123,0.000620094677841477,152.225396744416,0.968855788761002,0.12545067,0.19078617,0.290196090936661,0.733009696006775,0.0352941192686558,0.014563106931746,324.029350104822,298.148846960168,S1-LMX-3,LMX+
S1,4,406,500,416,0.640035597517838,22.7362102198778,1,0.812,26.9258240356725,25.9782747051277,19.9602841539771,-0.323963902795741,73.1126983722081,0.975961538461539,0.22796245,0.016739186,0.368627458810806,0.0388349518179894,0.113725490868092,0.00970873795449734,94.0049261083744,400.967980295567,S1-LMX-4,LMX+
S1,5,917,1204,947,0.790915622336759,34.1695868064298,1,0.761627906976744,44.3846820423443,43.9992419925522,26.9242459609352,-0.221454038950934,117.154328932551,0.968321013727561,0.34225476,0.07258274,0.623529434204102,0.199029132723808,0.062745101749897,0.014563106931746,194.649945474373,320.496183206107,S1-LMX-5,LMX+
S1,6,772,1020,796,0.646821992839341,31.3518887554729,1,0.756862745098039,36.7695526217005,35.9214228039647,27.3951501547943,0.497840946352798,103.497474683058,0.969849246231156,0.20710544,0.06469139,0.321568638086319,0.276699036359787,0.105882354080677,0.00970873795449734,397.025906735751,315.759067357513,S1-LMX-6,LMX+
S1,7,565,722,593,0.863127887313939,26.8212666139272,1,0.782548476454294,38.2099463490856,37.8960552287298,19.136954455306,0.0376190750870967,94.7695526217005,0.952782462057336,0.21017401,0.032528624,0.419607847929001,0.645631074905396,0.0784313753247261,0.00485436897724867,203.293805309735,231.235398230089,S1-LMX-7,LMX+
S1,8,243,289,248,0.174409065158191,17.5896904285051,1,0.84083044982699,18.7882942280559,17.7316280885331,17.459860476515,-0.314814740345108,54.6274169979695,0.979838709677419,0.2585006,0.039214544,0.403921574354172,0.194174751639366,0.0941176488995552,0.00485436897724867,70.0864197530864,140.131687242798,S1-LMX-8,LMX+
S1,9,294,391,311,0.714757077698733,19.3476723703948,1,0.751918158567775,23.7697286480094,23.2346876768665,16.2497086856632,-0.141238646764487,64.2842712474619,0.945337620578778,0.30233428,0.022439057,0.423529416322708,0.0631067976355553,0.149019613862038,0.00485436897724867,121.904761904762,119.561224489796,S1-LMX-9,LMX+
S1,10,599,775,614,0.682915294100648,27.6164894093432,1,0.772903225806452,34.0147027033899,32.4444183157215,23.7005687687342,-0.50092039065684,90.4264068711929,0.97557003257329,0.1735827,0.025309207,0.317647069692612,0.145631074905396,0.0588235296308994,0.00485436897724867,187.484140233723,282.757929883139,S1-LMX-10,LMX+
S1,11,311,408,322,0.745468513556925,19.8991833604456,1,0.762254901960784,25,24.4184104325857,16.2758678727719,-0.326078484543819,65.1126983722081,0.96583850931677,0.19858786,0.036384415,0.341176480054855,0.140776693820953,0.0745098069310188,0.00485436897724867,217.668810289389,148.16077170418,S1-LMX-11,LMX+
S1,12,239,315,251,0.771623611685126,17.444318593505,1,0.758730158730159,22.1359436211787,21.8983794988179,13.929108071677,-0.33794456254747,57.4558441227157,0.952191235059761,0.27569097,0.020534584,0.400000005960465,0.0436893217265606,0.141176477074623,0.014563106931746,301.945606694561,336.995815899582,S1-LMX-12,LMX+
S1,13,405,520,420,0.636054457597962,22.7081926981814,1,0.778846153846154,26.6833281282527,25.9452561814165,20.0205057030646,0.123180052848759,73.9411254969543,0.964285714285714,0.17412761,0.011111112,0.250980406999588,0.0922330096364021,0.0470588244497776,0,318.377777777778,47.8197530864198,S1-LMX-13,LMX+
S1,14,289,368,302,0.771519115638379,19.1824458406237,1,0.785326086956522,24.3515913237718,24.1030987577166,15.334539453579,-0.168782893202864,63.4558441227157,0.956953642384106,0.19516967,0.019787012,0.321568638086319,0.199029132723808,0.10196078568697,0,48.9515570934256,161.546712802768,S1-LMX-14,LMX+
S1,15,311,400,327,0.820949124521828,19.8991833604456,1,0.7775,25.9615099714943,26.5069732775503,15.1355173691056,-0.200317362974097,67.4558441227157,0.951070336391437,0.14193326,0.010692093,0.235294118523598,0.0776699036359787,0.0705882385373116,0.00485436897724867,129.028938906752,73.540192926045,S1-LMX-15,LMX+
S1,16,462,616,481,0.716514729207179,24.2535908613064,1,0.75,29.9666481275434,29.0963058899621,20.2967672003908,0.372332909734897,80.7695526217005,0.96049896049896,0.15271209,0.029178796,0.223529413342476,0.116504855453968,0.0823529437184334,0.00970873795449734,123.396103896104,209.318181818182,S1-LMX-16,LMX+
S1,17,320,414,335,0.70669476031364,20.1850601761613,1,0.772946859903382,24.6981780704569,24.086361830492,17.041548089027,-0.309277236980187,66.2842712474619,0.955223880597015,0.11694826,0.008828887,0.184313729405403,0.0679611638188362,0.0235294122248888,0,55.365625,49.684375,S1-LMX-17,LMX+
S1,18,266,357,276,0.753862820215468,18.4033072815609,1,0.745098039215686,23.7065391822594,22.7073188486272,14.9194316491397,-0.537514746203776,60.2842712474619,0.963768115942029,0.23701906,0.023560096,0.364705890417099,0.0728155374526978,0.0941176488995552,0.00485436897724867,237.706766917293,202.928571428571,S1-LMX-18,LMX+
S1,19,287,400,306,0.812087914359837,19.1159553603526,1,0.7175,25.7099202643649,25.0858406175583,14.6384686513186,-0.19688228830529,65.1126983722081,0.937908496732026,0.14744821,0.06380027,0.23137255012989,0.116504855453968,0.062745101749897,0.0194174759089947,107.885017421603,227.634146341463,S1-LMX-19,LMX+
S1,20,354,437,364,0.55523371904713,21.2303273370018,1,0.810068649885583,24.1660919471891,23.2907434297424,19.3707800736232,0.266830358460427,67.698484809835,0.972527472527472,0.14186336,0.019348888,0.274509817361832,0.0436893217265606,0.0470588244497776,0.00970873795449734,283.697740112994,183.841807909605,S1-LMX-20,LMX+
S1,21,285,400,309,0.821681844647893,19.0492327994993,1,0.7125,25.9615099714943,25.7792482786799,14.6927908209226,0.140065361815214,66.8700576850888,0.922330097087379,0.15896825,0.005143926,0.258823543787003,0.0194174759089947,0.0784313753247261,0,66.1789473684211,86.2771929824561,S1-LMX-21,LMX+
S1,22,306,384,316,0.763070168965325,19.7385739274386,1,0.796875,25.298221281347,24.608220571523,15.9046780321511,-0.227182097020298,64.8700576850888,0.968354430379747,0.2001158,0.022241244,0.321568638086319,0.0485436879098415,0.109803922474384,0.00485436897724867,175.562091503268,247.702614379085,S1-LMX-22,LMX+
S1,23,357,456,368,0.681628511242418,21.3200965633473,1,0.782894736842105,26,25.0397614757891,18.3215538205656,-0.414603858153983,69.698484809835,0.970108695652174,0.23025209,0.017622568,0.364705890417099,0.0631067976355553,0.0941176488995552,0.00485436897724867,364.420168067227,101.456582633053,S1-LMX-23,LMX+
S1,24,208,270,215,0.67887411540623,16.2737157805129,1,0.77037037037037,19.6977156035922,18.9785558404544,13.9350934497534,-0.494912421448855,51.4558441227157,0.967441860465116,0.21095417,0.086281665,0.317647069692612,0.218446597456932,0.0941176488995552,0.0339805819094181,202.456730769231,94.1153846153846,S1-LMX-24,LMX+
S1,25,273,342,286,0.569926492057866,18.6438836005994,1,0.798245614035088,21.9544984001001,20.6054423951215,16.9314030396793,1.09298840090957,60.0416305603426,0.954545454545455,0.19040456,0.021444578,0.294117659330368,0.0825242698192596,0.0862745121121407,0.00970873795449734,314.018315018315,90.8278388278388,S1-LMX-25,LMX+
S1,26,359,462,376,0.621060359220793,21.3797333135828,1,0.777056277056277,25.2388589282479,24.2321198035408,18.9922325760101,0.725144354592378,70.2842712474619,0.954787234042553,0.113987766,0.013738242,0.176470592617989,0.111650481820107,0.0470588244497776,0,18.0278551532033,459.448467966574,S1-LMX-26,UNASSIGNED_LMX+
S1,27,270,324,280,0.497720276441337,18.5411616971131,1,0.833333333333333,21.6333076527839,19.9508830898432,17.3041512185644,0.626007367588669,59.2132034355964,0.964285714285714,0.120740764,0.026501242,0.211764708161354,0.131067961454391,0.062745101749897,0.00970873795449734,463.32962962963,218.055555555556,S1-LMX-27,UNASSIGNED_LMX+
S1,28,321,420,334,0.616652017121051,20.2165747311454,1,0.764285714285714,23.7065391822594,22.8625174515513,17.9981934499438,0.982227928945022,65.698484809835,0.961077844311377,0.13384663,0.095801964,0.239215686917305,0.470873773097992,0.0666666701436043,0.00970873795449734,197.993769470405,58.1526479750779,S1-LMX-28,LMX+
S1,29,428,528,439,0.502700591779403,23.344089726238,1,0.810606060606061,26.4007575648882,25.1371350975182,21.7300626861837,-0.386673827606508,74.5269119345812,0.9749430523918,0.11621724,0.16087465,0.180392161011696,0.616504848003388,0.0470588244497776,0.0242718439549208,159.834112149533,352.621495327103,S1-LMX-29,UNASSIGNED_LMX+
S1,30,285,352,298,0.683703645664564,19.0492327994993,1,0.809659090909091,22.8035085019828,22.4055074323187,16.3506379965121,-0.0961737245173214,62.0416305603426,0.956375838926174,0.14384589,0.011360916,0.18823529779911,0.0436893217265606,0.0745098069310188,0,146.873684210526,136.59649122807,S1-LMX-30,LMX+
S1,31,480,595,498,0.883606780759055,24.7215489294841,1,0.80672268907563,35.6931365951495,36.1866868192969,16.9436817079377,-0.107996343786183,87.1126983722081,0.963855421686747,0.13846427,0.021470493,0.207843139767647,0.0679611638188362,0.0941176488995552,0.00970873795449734,122.177083333333,246.879166666667,S1-LMX-31,LMX+
S1,32,382,500,398,0.669278986055798,22.0539680350007,1,0.764,26.2488094968134,25.6306346416877,19.0438485242441,0.229196987579567,71.9411254969543,0.959798994974874,0.13715224,0.014537679,0.215686276555061,0.0436893217265606,0.0509803928434849,0,31.6910994764398,205.740837696335,S1-LMX-32,LMX+
S1,33,199,270,211,0.752995432205646,15.9177469951717,1,0.737037037037037,20.591260281974,19.6916555786466,12.9576163024166,-0.506542630075915,52.6274169979695,0.943127962085308,0.32714558,0.024662118,0.474509805440903,0.0679611638188362,0.129411771893501,0.014563106931746,9.21105527638191,343.763819095477,S1-LMX-33,LMX+
